iteration,gbest_value
0,58019.936280163245
1,48007.51695073718
2,44771.51268681494
3,39616.18695894156
4,29810.67768049904
5,29810.67768049904
6,29810.67768049904
7,29810.67768049904
8,29810.67768049904
9,29810.67768049904
10,24453.450049864132
11,24453.450049864132
12,24453.450049864132
13,23868.446009032054
14,23868.446009032054
15,23533.256705174095
16,20708.633182971556
17,18160.349780408684
18,18160.349780408684
19,15824.471134324654
20,14679.687213681356
21,14679.687213681356
22,14679.687213681356
23,14418.563180281477
24,14418.563180281477
25,14418.563180281477
26,13229.812630261675
27,10602.899625075204
28,9999.871155055838
29,8415.717663555915
30,6898.570877914553
31,6087.4691654255375
32,5967.910890371706
33,5732.819310648132
34,5416.5469980389125
35,5265.998715297644
36,4262.1132673800375
37,3708.56231525822
38,3708.56231525822
39,3708.56231525822
40,3708.56231525822
41,3628.1952878993243
42,3628.1952878993243
43,3628.1952878993243
44,3445.392362720023
45,3328.9418553735336
46,2950.3863492530013
47,2950.3863492530013
48,2791.575313508283
49,2448.9658572246026
50,2448.9658572246026
51,1753.3511081807726
52,1753.3511081807726
53,1753.3511081807726
54,1674.3892988266234
55,1525.4241099705703
56,1525.4241099705703
57,1525.4241099705703
58,1525.4241099705703
59,1393.739132519713
60,1322.4353415744001
61,1322.4353415744001
62,1166.0305012380245
63,1024.3743624936087
64,893.3387282238418
65,699.1463989428798
66,699.1463989428798
67,699.1463989428798
68,644.1687899863743
69,529.6548586793435
70,529.6548586793435
71,529.6548586793435
72,529.6548586793435
73,424.444727681029
74,378.45210395654584
75,378.45210395654584
76,378.45210395654584
77,349.644863404758
78,297.8909059410978
79,241.71944899194122
80,241.71944899194122
81,241.71944899194122
82,241.71944899194122
83,226.83859999284337
84,226.83859999284337
85,226.83859999284337
86,220.99149108431135
87,220.99149108431135
88,211.90735964459682
89,192.7752721344345
90,166.57864485589852
91,166.57864485589852
92,162.73799321588172
93,157.0462892060754
94,154.44754860589995
95,154.44754860589995
96,154.44754860589995
97,137.42346411426863
98,131.80908802935906
99,131.1385544078358
100,125.64439075500289
101,120.31613622249509
102,107.93691270376799
103,100.48182737574346
104,100.48182737574346
105,89.67382516010792
106,85.42833182867678
107,76.56467524376303
108,71.24264156111846
109,68.45420397656767
110,63.16740778965011
111,63.16740778965011
112,53.30842052880823
113,48.34303301971385
114,48.34303301971385
115,42.481952571976045
116,42.481952571976045
117,39.860988077235085
118,39.860988077235085
119,39.01530338105895
120,39.01530338105895
121,34.372805791409306
122,33.79687188655895
123,31.785085939255293
124,31.785085939255293
125,31.40769160853515
126,28.360502150639352
127,22.950549510705795
128,22.117017663528035
129,22.117017663528035
130,21.50046382029491
131,20.036322595733207
132,18.554755109141976
133,16.262451456183978
134,16.262451456183978
135,14.954262895223263
136,14.722310377934418
137,14.722310377934418
138,13.269268792431753
139,11.594518609184233
140,11.594518609184233
141,11.594518609184233
142,11.594518609184233
143,11.594518609184233
144,11.018462614361946
145,10.218859579380132
146,8.91142501577418
147,8.155739744968452
148,8.155739744968452
149,7.599404678650217
150,7.599404678650217
151,7.008705039727757
152,6.733854810401995
153,5.132677475992822
154,4.757477427297513
155,4.757477427297513
156,4.757477427297513
157,4.216455155914469
