iteration,gbest_value
0,18.85820989915128
1,18.01730540603581
2,14.248009538021673
3,14.248009538021673
4,14.248009538021673
5,14.248009538021673
6,14.248009538021673
7,12.630837743402186
8,9.860706314265453
9,9.860706314265453
10,9.860706314265453
11,9.860706314265453
12,9.860706314265453
13,9.267782262061784
14,7.618327266481618
15,6.242587190173243
16,6.242587190173243
17,6.242587190173243
18,6.242587190173243
19,5.983971817608776
20,5.983971817608776
21,5.953710637267857
22,5.261314842481475
23,5.225614606779956
24,4.66593842130812
25,3.9129142897123654
26,3.9060732291178657
27,3.9060732291178657
28,3.9060732291178657
29,3.562782132992464
30,3.562782132992464
31,3.562782132992464
32,3.562782132992464
33,3.254567478037153
34,2.6644150953703876
35,2.5936386060496166
36,2.312419539849959
37,2.312419539849959
38,2.312419539849959
39,2.312419539849959
40,2.312419539849959
41,1.8780889636826115
42,1.69801281339705
43,1.69801281339705
44,1.69801281339705
45,1.6504223785191852
46,1.6504223785191852
47,1.5134214163829651
48,1.5134214163829651
49,1.5134214163829651
50,1.5134214163829651
51,1.5134214163829651
52,1.2693264240656572
53,1.2693264240656572
54,1.0854107805540356
55,0.7267279910244544
56,0.7267279910244544
57,0.7267279910244544
58,0.5378057909945295
59,0.5001647027906988
60,0.4904927382314459
61,0.2932881050728722
62,0.2932881050728722
63,0.2880776787901458
64,0.2880776787901458
65,0.2880776787901458
66,0.16296371931079934
67,0.16296371931079934
68,0.13392214576648742
69,0.13392214576648742
70,0.13392214576648742
71,0.13392214576648742
72,0.11568642855642652
73,0.11568642855642652
74,0.11568642855642652
75,0.11505574259632612
76,0.10746048844848177
77,0.10746048844848177
78,0.0751083145199023
79,0.0751083145199023
80,0.0751083145199023
81,0.0751083145199023
82,0.06464211134622788
83,0.06464211134622788
84,0.05977704497337699
85,0.05343599953457501
86,0.03607904553138441
87,0.03607904553138441
88,0.029061591133018982
89,0.029061591133018982
90,0.029061591133018982
91,0.029061591133018982
92,0.029061591133018982
93,0.029061591133018982
94,0.029061591133018982
95,0.029061591133018982
96,0.02731017542843661
97,0.015649614261893152
98,0.015649614261893152
99,0.015649614261893152
100,0.015649614261893152
101,0.011157342078231824
102,0.010775955741401777
103,0.010775955741401777
104,0.010775955741401777
105,0.010775955741401777
106,0.010775955741401777
107,0.00941084978919493
108,0.00941084978919493
109,0.007851677523817546
110,0.007851677523817546
111,0.005781630654660308
112,0.005781630654660308
113,0.005781630654660308
114,0.0054349112339235894
115,0.0043064682481781524
116,0.0038639104519302414
117,0.002515611416769037
118,0.002515611416769037
119,0.002515611416769037
120,0.002336834864671733
121,0.0021646779033912544
122,0.0021646779033912544
123,0.0019634735742504184
124,0.0019634735742504184
125,0.0019634735742504184
126,0.001753897923908898
127,0.001746233040397005
128,0.0017104833444432366
129,0.0017104833444432366
130,0.0017104833444432366
131,0.0015506886983804868
132,0.0014941163113033618
133,0.0014837589721001798
134,0.0014029419523606812
135,0.001237405182216822
136,0.001237405182216822
137,0.0008189715542070708
138,0.0008189715542070708
139,0.0008189715542070708
140,0.0007122436050512881
141,0.0007122436050512881
142,0.0007122436050512881
143,0.0007122436050512881
144,0.0006520237563809594
145,0.0005653157603089376
146,0.0005653157603089376
