iteration,gbest_value
118,81776.02380603089
119,81774.43989913714
120,81773.76212848126
121,81773.76212848126
122,81769.21695317296
123,81769.21695317296
124,81764.0064717675
125,81761.04933372932
126,81759.30559709783
127,81759.30559709783
128,81759.30559709783
129,81759.30559709783
130,81757.3211364212
131,81752.51484326101
132,81747.34662076033
133,81743.30991811145
134,81735.78184658941
135,81733.96554720603
136,81729.52727837986
137,81729.52727837986
138,81718.14770623652
139,81717.62069045732
140,81711.9548791122
141,81708.58098891794
142,81707.29074187651
143,81704.66558389884
144,81702.08968389816
145,81702.08968389816
146,81702.07216048085
147,81701.15328943869
148,81698.80318520774
149,81698.80318520774
150,81698.80318520774
151,81696.1686188859
152,81696.1686188859
153,81695.55950285672
154,81695.55950285672
155,81693.93867510025
156,81692.56141195285
157,81691.26774237251
158,81691.26774237251
159,81687.53943409777
160,81687.53943409777
161,81687.53943409777
162,81687.53943409777
163,81687.47445531705
164,81686.52692983788
165,81686.52692983788
166,81686.52692983788
167,81686.32071079533
168,81684.23654069795
169,81683.9493785138
170,81683.68950633687
171,81683.6246366998
172,81683.30552773063
173,81682.36739474119
174,81681.71940151553
175,81681.67074799223
176,81681.58245497188
177,81681.58245497188
178,81681.4737744043
179,81679.72673469436
180,81679.69473299931
181,81679.69473299931
182,81679.52477382851
183,81679.19346774305
184,81678.94997334442
185,81678.2054803902
186,81678.02490902739
187,81677.64083899911
188,81677.32983240289
189,81677.32983240289
190,81676.9011303015
191,81676.67913796788
192,81676.60375711056
193,81676.47197406829
194,81676.42991481634
195,81676.27688227751
196,81675.76728717444
197,81675.76728717444
198,81675.601895726
199,81675.5518076831
200,81675.34501712624
201,81675.21845734745
202,81675.21845734745
203,81675.21845734745
204,81675.20255766624
205,81675.1772510318
206,81675.15664068641
207,81675.15664068641
208,81675.15664068641
209,81675.11161642536
210,81675.11161642536
211,81674.97810714657
212,81674.97810714657
213,81674.89090483288
214,81674.87775147345
215,81674.76772779008
216,81674.73330132301
217,81674.6985807547
218,81674.69009089892
219,81674.66443224676
220,81674.64376342829
221,81674.61734828382
222,81674.61734828382
223,81674.61734828382
224,81674.58851843493
225,81674.58474180973
226,81674.58474180973
227,81674.58474180973
228,81674.58474180973
229,81674.58049270208
230,81674.5516101915
231,81674.5516101915
232,81674.5516101915
233,81674.5516101915
234,81674.53861829058
235,81674.52610438311
236,81674.49838649943
237,81674.49838649943
238,81674.49218232276
239,81674.49218232276
240,81674.48602179869
241,81674.48602179869
242,81674.48602179869
243,81674.4706754087
244,81674.4706754087
245,81674.4706754087
246,81674.4706754087
247,81674.45741168257
248,81674.4439955261
249,81674.4439955261
250,81674.4413337234
251,81674.43385236141
252,81674.42579052344
253,81674.4180561961
254,81674.41026824378
255,81674.40356353979
256,81674.39433307457
257,81674.39226645019
258,81674.39226645019
259,81674.39030055613
260,81674.38405397875
261,81674.3800624793
262,81674.37454054123
263,81674.37454054123
264,81674.37247617701
265,81674.36331595972
266,81674.36287055747
267,81674.36287055747
268,81674.36070571635
269,81674.36070571635
270,81674.35616071448
271,81674.3515093583
272,81674.34865579003
273,81674.34055758337
274,81674.3361223014
275,81674.3182295981
276,81674.31774706868
277,81674.31080596999
278,81674.30390034744
279,81674.29841963224
280,81674.29295946605
281,81674.2892531974
282,81674.27568912652
283,81674.25959580232
284,81674.23292299121
285,81674.22252735283
286,81674.1734594575
287,81674.16148163797
288,81674.14289175
289,81674.11985935547
290,81674.07393266901
291,81674.04287570837
292,81674.02844133056
293,81674.00743348381
294,81673.95220897005
295,81673.93694579252
296,81673.93694579252
297,81673.92204477687
298,81673.91492215604
299,81673.8808878799
300,81673.8783962725
