iteration,gbest_value
0,9796.017521809083
1,6595.763089279178
2,2239.555978199525
3,2239.555978199525
4,2239.555978199525
5,2239.555978199525
6,2239.555978199525
7,1074.6704243383108
8,1074.6704243383108
9,767.9815485377968
10,640.8796131701857
11,640.8796131701857
12,352.9964150849153
13,218.61725625860635
14,218.61725625860635
15,218.61725625860635
16,183.63842695720763
17,183.63842695720763
18,84.93872499489711
19,76.07799082010405
20,73.3124671292768
21,73.3124671292768
22,73.3124671292768
23,73.3124671292768
24,57.54998962594213
25,57.54998962594213
26,57.54998962594213
27,49.53087228913883
28,33.328824309492305
29,22.84098051380537
30,19.078227537412648
31,19.078227537412648
32,18.262231224764456
33,18.262231224764456
34,18.262231224764456
35,13.567888327428067
36,6.2406712361760075
37,6.2406712361760075
38,6.2406712361760075
39,6.183744734558449
40,2.9977722851379487
41,2.828740103495467
42,2.828740103495467
43,2.828740103495467
44,2.828740103495467
45,1.605514263480245
46,1.605514263480245
47,1.605514263480245
48,1.2712764714196363
49,1.2712764714196363
50,0.877469784855974
51,0.877469784855974
52,0.877469784855974
53,0.7883525912387687
54,0.7165447176906028
55,0.7165447176906028
56,0.7165447176906028
57,0.7165447176906028
58,0.7165447176906028
59,0.6563465803702265
60,0.31820181186326135
61,0.31820181186326135
62,0.3117748793121005
63,0.25162307077222157
64,0.1959797438121093
65,0.1959797438121093
66,0.17742956373678204
67,0.14837555005382894
68,0.11788626549911285
69,0.08115920750670054
70,0.08115920750670054
71,0.07080500559701283
72,0.05793131304103101
73,0.05793131304103101
74,0.0515001103825172
75,0.0515001103825172
76,0.0515001103825172
77,0.047131898673581155
78,0.047131898673581155
79,0.04324260829015881
80,0.04324260829015881
81,0.03173696074524729
82,0.03157650002050505
83,0.025254165575483517
84,0.025254165575483517
85,0.017905043654380073
86,0.017905043654380073
87,0.017905043654380073
88,0.017905043654380073
89,0.015877063982832715
90,0.009467320614948756
91,0.008116862842770092
92,0.008116862842770092
93,0.008116862842770092
94,0.007913777746259638
95,0.007913777746259638
96,0.007913777746259638
97,0.006468410215491503
98,0.006468410215491503
99,0.0051633830632204685
100,0.00390535661895
101,0.0032592276494727906
102,0.003217564901341979
103,0.002549576870155029
104,0.002347971062211294
105,0.0021454677283448765
106,0.0020868147564378796
107,0.0014797255278674567
108,0.0012177980291199655
109,0.0012177980291199655
110,0.001041023123306266
111,0.0008962383070562794
112,0.0008962383070562794
113,0.0006326177501656654
114,0.0006326177501656654
115,0.0002849267751129844
116,0.00019554786985733678
117,0.00019554786985733678
118,0.00013219523839207763
119,0.00013219523839207763
120,0.00011911353378230802
121,6.641877635813636e-05
122,6.641877635813636e-05
123,6.641877635813636e-05
124,6.641877635813636e-05
125,6.641877635813636e-05
126,6.641877635813636e-05
127,6.641877635813636e-05
128,6.554282476094552e-05
129,5.7240265014871235e-05
130,4.2917590165793225e-05
131,4.2917590165793225e-05
132,2.882365016504041e-05
133,2.882365016504041e-05
134,2.882365016504041e-05
135,2.7933840150609762e-05
136,2.7933840150609762e-05
137,2.7933840150609762e-05
138,2.6410398036996907e-05
139,2.197227046387076e-05
140,1.8076463989793436e-05
141,1.2482561188394403e-05
142,1.1250381637319754e-05
143,1.0162337202275561e-05
144,4.798478053546819e-06
145,4.798478053546819e-06
146,4.716413157266612e-06
147,3.976991532441266e-06
148,3.976991532441266e-06
149,3.5710407933742584e-06
150,3.5710407933742584e-06
151,3.5710407933742584e-06
152,2.9724040186770454e-06
153,2.9724040186770454e-06
154,2.43559429991273e-06
155,2.1883298426034135e-06
156,2.1883298426034135e-06
157,2.1883298426034135e-06
158,1.7211134244980311e-06
159,1.7211134244980311e-06
160,1.442654497945976e-06
161,1.3213722729600839e-06
162,9.080163854069246e-07
163,9.080163854069246e-07
164,7.562704056731716e-07
165,4.5737680073718105e-07
166,4.3611319477346406e-07
167,4.3611319477346406e-07
168,4.3611319477346406e-07
169,4.0773196749853813e-07
170,4.0773196749853813e-07
171,3.13054710646747e-07
172,3.042206599986393e-07
173,2.3070495500169396e-07
174,1.4894224769246982e-07
175,1.4894224769246982e-07
176,1.1517129710711702e-07
177,1.1517129710711702e-07
178,8.749501644099959e-08
179,8.749501644099959e-08
180,5.956507818642138e-08
181,5.956507818642138e-08
182,5.956507818642138e-08
183,5.956507818642138e-08
184,5.956507818642138e-08
185,5.1806972721284374e-08
186,4.3914634187049805e-08
187,3.95841593727817e-08
188,3.885158147521066e-08
189,3.6508825185947283e-08
190,3.551781175449838e-08
191,3.3928703084970474e-08
192,3.3928703084970474e-08
193,3.3928703084970474e-08
194,1.8106623521375405e-08
195,1.3674014209224442e-08
196,1.3674014209224442e-08
197,9.055742409016877e-09
198,4.78334825242099e-09
199,4.729547593216071e-09
200,4.729547593216071e-09
201,4.274287212670132e-09
202,4.274287212670132e-09
203,2.7862285154681105e-09
204,2.7862285154681105e-09
205,2.7862285154681105e-09
206,1.3048870043380928e-09
207,1.3048870043380928e-09
208,1.3048870043380928e-09
209,1.3048870043380928e-09
210,1.3048870043380928e-09
211,1.0333266824966018e-09
212,1.0333266824966018e-09
213,1.0274091924537854e-09
214,1.0274091924537854e-09
215,5.278687876298384e-10
216,5.278687876298384e-10
217,5.278687876298384e-10
218,5.184120598292956e-10
219,3.8541103716453777e-10
220,3.8541103716453777e-10
221,2.0200612396289352e-10
222,2.0200612396289352e-10
223,2.0200612396289352e-10
224,2.0200612396289352e-10
225,1.8960145303801828e-10
226,1.7629247107209518e-10
227,1.7629247107209518e-10
228,1.7629247107209518e-10
229,1.573221398129278e-10
230,1.2169500592732252e-10
231,1.2169500592732252e-10
232,1.2169500592732252e-10
233,1.0633870885939358e-10
234,1.0633870885939358e-10
235,1.0633870885939358e-10
236,1.0633870885939358e-10
237,5.404290610904947e-11
238,5.404290610904947e-11
239,3.782710005000406e-11
240,3.782710005000406e-11
241,3.1651173946707675e-11
242,3.1651173946707675e-11
243,3.1651173946707675e-11
244,3.1651173946707675e-11
245,2.6421480781638422e-11
246,1.638467485436027e-11
247,1.5430187953650337e-11
248,1.1702382343572682e-11
249,1.1639563891765603e-11
250,4.5101710295517376e-12
251,4.5101710295517376e-12
252,4.5101710295517376e-12
253,4.5101710295517376e-12
254,4.0885956054650305e-12
255,9.943621183274178e-13
256,9.943621183274178e-13
257,7.233582570366839e-13
258,7.233582570366839e-13
259,7.233582570366839e-13
260,7.233582570366839e-13
261,7.233582570366839e-13
262,5.608906133261167e-13
263,5.608906133261167e-13
264,4.289718274281945e-13
265,3.8287835776624437e-13
266,3.421096684763589e-13
267,3.3101849909703803e-13
268,3.254828955781242e-13
269,3.0932620968017354e-13
270,1.422387955835925e-13
