iteration,gbest_value
0,0.8110779877638006
1,0.8110779877638006
2,0.21893530283644771
3,0.21893530283644771
4,0.21893530283644771
5,0.21893530283644771
6,0.21893530283644771
7,0.21893530283644771
8,0.21893530283644771
9,0.09421335110687634
10,0.09421335110687634
11,0.031130109523633608
12,0.031130109523633608
13,0.031130109523633608
14,0.031130109523633608
15,0.031130109523633608
16,0.031130109523633608
17,0.031130109523633608
18,0.031130109523633608
19,0.028804978891040812
20,0.004697963748659202
21,0.004697963748659202
22,0.004697963748659202
23,0.004697963748659202
24,0.004697963748659202
25,0.004697963748659202
26,0.004697963748659202
27,0.004697963748659202
28,0.004697963748659202
29,0.004697963748659202
30,0.004697963748659202
31,0.0026782142028736657
32,0.0026782142028736657
33,0.0026782142028736657
34,0.0012386590389695366
35,0.0012386590389695366
36,0.0012386590389695366
37,0.0012386590389695366
38,0.0012386590389695366
39,0.0012386590389695366
40,0.0012386590389695366
41,0.0009666760982848121
42,0.0009666760982848121
43,0.0009666760982848121
44,0.0009666760982848121
45,0.0009666760982848121
46,0.0009666760982848121
47,0.000949559191510554
48,0.0009393785709091869
49,0.0009289222117706434
50,0.0009289222117706434
51,0.0009289222117706434
52,0.0008716442062041253
53,0.000827817233668998
54,0.0007977427303807672
55,0.000776849273971211
56,0.0007621996054400713
57,0.0007518574401448098
58,0.0007445194922823773
59,0.0007392939675862743
60,0.0007355628128607167
61,0.0007328935195949251
62,0.0007309812164764072
63,0.00020283992868745472
64,0.00020283992868745472
65,0.00020283992868745472
66,0.00020283992868745472
67,0.00020283992868745472
68,0.00020283992868745472
69,0.00020283992868745472
70,0.00020283992868745472
71,0.00020283992868745472
72,0.00020283992868745472
73,0.00020283992868745472
74,0.00020283992868745472
75,0.00020283992868745472
76,0.00020283992868745472
77,0.00020283992868745472
78,7.092033507611326e-05
79,7.092033507611326e-05
80,7.092033507611326e-05
81,7.092033507611326e-05
82,7.092033507611326e-05
83,7.092033507611326e-05
84,7.092033507611326e-05
85,7.092033507611326e-05
86,1.15813658003484e-05
87,1.15813658003484e-05
88,8.458372954090724e-06
89,8.458372954090724e-06
90,8.458372954090724e-06
91,8.458372954090724e-06
92,8.458372954090724e-06
93,8.458372954090724e-06
94,8.458372954090724e-06
95,8.458372954090724e-06
96,8.458372954090724e-06
97,8.458372954090724e-06
98,8.458372954090724e-06
99,8.458372954090724e-06
100,8.458372954090724e-06
101,8.458372954090724e-06
102,8.458372954090724e-06
103,8.458372954090724e-06
104,6.067207366099163e-06
105,3.055494254820726e-06
106,3.055494254820726e-06
107,3.055494254820726e-06
108,3.055494254820726e-06
109,3.055494254820726e-06
110,3.055494254820726e-06
111,1.0002396421108097e-06
112,1.0002396421108097e-06
113,1.0002396421108097e-06
114,1.0002396421108097e-06
115,1.0002396421108097e-06
116,1.0002396421108097e-06
117,1.0002396421108097e-06
118,1.0002396421108097e-06
119,1.0002396421108097e-06
120,1.0002396421108097e-06
121,1.0002396421108097e-06
122,1.0002396421108097e-06
123,1.0002396421108097e-06
124,1.0002396421108097e-06
125,1.0002396421108097e-06
126,1.0002396421108097e-06
127,1.0002396421108097e-06
128,1.0002396421108097e-06
129,1.0002396421108097e-06
130,1.0002396421108097e-06
131,5.202165768118365e-07
132,5.202165768118365e-07
133,5.202165768118365e-07
134,5.202165768118365e-07
