iteration,gbest_value
0,392.8392476302025
1,386.85717001831244
2,386.85717001831244
3,361.19810035914935
4,361.19810035914935
5,361.19810035914935
6,361.19810035914935
7,361.19810035914935
8,361.19810035914935
9,331.66686420701274
10,331.66686420701274
11,331.66686420701274
12,331.66686420701274
13,331.66686420701274
14,331.66686420701274
15,331.66686420701274
16,331.66686420701274
17,315.31651729581637
18,315.31651729581637
19,313.3560422912284
20,313.3560422912284
21,313.3560422912284
22,302.92780485535843
23,302.92780485535843
24,302.92780485535843
25,302.92780485535843
26,302.92780485535843
27,302.92780485535843
28,302.92780485535843
29,302.92780485535843
30,302.92780485535843
31,302.92780485535843
32,302.92780485535843
33,302.92780485535843
34,302.92780485535843
35,302.92780485535843
36,302.92780485535843
37,302.92780485535843
38,302.92780485535843
39,302.92780485535843
40,291.1280906096738
41,291.1280906096738
42,291.1280906096738
43,291.1280906096738
44,291.1280906096738
45,291.1280906096738
46,291.1280906096738
47,291.1280906096738
48,291.1280906096738
49,285.7846396185892
50,285.7846396185892
51,285.7846396185892
52,265.5394732691389
53,265.5394732691389
54,261.1648306774439
55,261.1648306774439
56,261.1648306774439
57,239.59734536961986
58,239.59734536961986
59,239.59734536961986
60,239.59734536961986
61,239.59734536961986
62,239.59734536961986
63,239.59734536961986
64,239.59734536961986
65,239.59734536961986
66,239.59734536961986
67,239.59734536961986
68,239.59734536961986
69,239.59734536961986
70,239.59734536961986
71,239.59734536961986
72,239.59734536961986
73,239.59734536961986
74,239.59734536961986
75,239.59734536961986
76,239.59734536961986
77,217.64465179883956
78,183.46348892327183
79,183.46348892327183
80,183.46348892327183
81,183.46348892327183
82,183.46348892327183
83,183.46348892327183
84,183.46348892327183
85,183.46348892327183
86,183.46348892327183
87,183.46348892327183
88,183.46348892327183
89,176.66079332658532
90,176.13625260464326
91,176.13625260464326
92,176.13625260464326
93,171.58276134447448
94,169.37530386943214
95,168.36022600514207
96,165.2950402232043
97,165.2950402232043
98,164.2912385506437
99,161.70329597544458
100,161.70329597544458
101,159.7409984569193
102,159.7409984569193
103,155.17007496060157
104,155.17007496060157
105,155.17007496060157
106,154.4067690303852
107,154.4067690303852
108,154.17069510090843
109,154.17069510090843
110,153.92422227003686
111,153.92422227003686
112,152.43375728258317
113,152.43375728258317
114,152.37362548789952
115,152.12970920402003
116,152.12970920402003
117,152.12970920402003
118,150.97427543982658
119,150.97427543982658
120,149.9487442291181
121,149.9487442291181
122,149.9487442291181
123,149.30910338586853
124,149.30910338586853
125,147.6245821177565
126,146.943881895125
127,146.943881895125
128,145.05128590624224
129,144.9895705527592
130,143.85515607509373
131,143.85515607509373
132,143.85515607509373
133,143.85515607509373
134,143.85515607509373
135,143.79993499375786
136,142.84595989889985
137,141.78555313251834
138,139.61161507772965
139,138.3899678071346
140,137.0951392071806
141,137.0951392071806
142,137.0951392071806
143,135.9386800715212
144,134.79273152641846
145,134.78661217347232
146,134.78661217347232
147,134.78661217347232
148,134.78661217347232
149,134.78661217347232
150,133.9243066424688
151,133.09494711279072
152,132.99580500008614
153,132.99505134766574
154,132.67420988426358
155,131.93621544970625
156,131.92773539110615
157,131.5824429557345
158,131.45727110149133
159,131.38539453297417
160,131.33293765480883
161,131.33293765480883
162,131.1026845096291
163,131.1026845096291
164,130.9788685888811
165,130.36602383741157
166,130.3275811816958
167,130.3275811816958
168,130.3275811816958
169,130.24709390899605
170,130.16417027245953
171,129.923724479761
172,129.48738050585632
173,129.48738050585632
174,129.47561899228677
175,129.47561899228677
176,129.47561899228677
177,129.42776354018196
178,129.3286997794286
179,129.3286997794286
180,129.3286997794286
181,129.3286997794286
182,129.25975103554114
183,129.25975103554114
184,129.25975103554114
185,129.15538477305122
186,129.15538477305122
187,129.048901651046
188,129.048901651046
189,128.99057456500174
190,128.93277376924985
191,128.92901546284392
192,128.85824128723328
193,128.85824128723328
194,128.79866526494553
195,128.78042610241366
196,128.78042610241366
197,128.75341006955156
198,128.75341006955156
199,128.74916932470538
200,128.74916932470538
201,128.7195674689094
202,128.7195674689094
203,128.7181337219933
204,128.71736683758027
205,128.70885640784198
206,128.68796458652275
207,128.66730578893817
208,128.66730578893817
209,128.65133320300058
210,128.63910383625736
211,128.63910383625736
212,128.63668549538053
213,128.62019610973584
214,128.62019610973584
215,128.60854750952674
216,128.60782550639294
217,128.60362939473904
218,128.6010569346878
219,128.59856697442527
220,128.59856697442527
221,128.59856697442527
222,128.5942361533463
223,128.59225750612788
224,128.59225750612788
225,128.59225750612788
226,128.59093991730714
227,128.5855134570205
228,128.57457010283355
229,128.57024406238708
230,128.56016013251025
231,128.55871814615503
232,128.5538461819746
233,128.54909044645893
234,128.53922802907158
235,128.53664338473055
236,128.53664338473055
237,128.5321379156053
238,128.5295921557073
239,128.5295921557073
240,128.5295921557073
241,128.52803886770457
242,128.5266369159349
243,128.52600088347856
244,128.5258335402191
245,128.5258335402191
246,128.5258335402191
247,128.52443211426746
248,128.52296450146235
249,128.52296450146235
250,128.51868626783295
251,128.51812347380294
252,128.51170252866217
253,128.51052254286563
254,128.50952127510644
255,128.5073770366737
256,128.50091041809372
257,128.50091041809372
258,128.50091041809372
259,128.49973405992307
260,128.4989447825549
261,128.4989447825549
262,128.4989447825549
263,128.4986080543562
264,128.4986080543562
265,128.49830516844403
266,128.49802730710624
267,128.49677771040967
268,128.49677771040967
269,128.49527192231014
270,128.49516940158708
271,128.49516940158708
272,128.4943229554938
273,128.49345956476913
274,128.49345956476913
275,128.49345956476913
276,128.49345956476913
277,128.49345956476913
278,128.49345956476913
279,128.49327745678028
280,128.49327745678028
281,128.4929085840142
282,128.49275447496757
283,128.49275447496757
284,128.49266973582735
285,128.49263528865228
286,128.49263528865228
287,128.49254413943206
288,128.4924709118773
