iteration,gbest_value
206,1.287792095183704e-10
207,8.413580943056331e-11
208,8.413580943056331e-11
209,8.413580943056331e-11
210,3.715117102842669e-11
211,3.715117102842669e-11
212,3.715117102842669e-11
213,3.715117102842669e-11
214,3.715117102842669e-11
215,2.2091217743991365e-11
216,2.2091217743991365e-11
217,2.2091217743991365e-11
218,2.2091217743991365e-11
219,2.2091217743991365e-11
220,2.2091217743991365e-11
221,2.2091217743991365e-11
222,2.2091217743991365e-11
223,2.2091217743991365e-11
224,6.302958155401939e-12
225,6.302958155401939e-12
226,6.302958155401939e-12
227,6.302958155401939e-12
228,6.302958155401939e-12
229,6.302958155401939e-12
230,6.302958155401939e-12
231,5.304645611658998e-12
232,5.304645611658998e-12
233,5.304645611658998e-12
234,5.304645611658998e-12
235,5.055955654142963e-12
236,5.055955654142963e-12
237,5.055955654142963e-12
238,2.1391777238477516e-12
239,2.1391777238477516e-12
240,2.1391777238477516e-12
241,2.1391777238477516e-12
242,2.1391777238477516e-12
243,2.1391777238477516e-12
244,1.595612530991275e-12
245,1.595612530991275e-12
246,5.511147094239277e-13
247,5.511147094239277e-13
248,5.511147094239277e-13
